id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1116961,2023-01-13,000001,Vente,311000,364,,CHE DE LA RESSENCE,6185,83100,83137,Toulon,83,,,83137000BD0581,,,208,,,,,,,,,,1,1,Maison,77,4,,,,,,5.970355,43.120711
2023-1116966,2023-01-16,000001,Vente,170000,79,,CRS LAFAYETTE,4230,83000,83137,Toulon,83,,,83137000CM0138,,,4,,,,,,,,,,1,2,Appartement,31,1,,,,,,5.934337,43.121076
2023-1116966,2023-01-16,000001,Vente,170000,79,,CRS LAFAYETTE,4230,83000,83137,Toulon,83,,,83137000CM0138,,,4,,,,,,,,,,1,2,Appartement,46,2,,,,,,5.934337,43.121076
2023-1116966,2023-01-16,000001,Vente,170000,79,,CRS LAFAYETTE,4230,83000,83137,Toulon,83,,,83137000CM0138,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.934337,43.121076
2023-1116972,2023-01-17,000001,Vente,15000,5,,RUE DES BOUCHERIES,1008,83000,83137,Toulon,83,,,83137000CL0361,,,8,11.62,,,,,,,,,1,4,Local industriel. commercial ou assimilé,59,0,,,,,,5.933245,43.122083
2023-1116975,2023-01-06,000001,Vente,73000,69,,AV AUGUSTE BLANQUI,0510,83200,83137,Toulon,83,,,83137000CX0003,,,15,,5,,,,,,,,2,2,Appartement,54,3,,,,,,5.909757,43.132033
2023-1116975,2023-01-06,000001,Vente,73000,69,,AV AUGUSTE BLANQUI,0510,83200,83137,Toulon,83,,,83137000CX0003,,,15,,5,,,,,,,,2,3,Dépendance,,0,,,,,,5.909757,43.132033
2023-1116975,2023-01-06,000001,Vente,73000,69,,AV AUGUSTE BLANQUI,0510,83200,83137,Toulon,83,,,83137000CX0003,,,15,,5,,,,,,,,2,3,Dépendance,,0,,,,,,5.909757,43.132033
2023-1116976,2023-01-12,000001,Vente,142000,130,,BD LOUIS PICON,4665,83200,83137,Toulon,83,,,83137000CX0141,,,16,67,,,,,,,,,1,2,Appartement,63,3,,,,,,5.914533,43.13082
2023-1116982,2023-01-11,000001,Vente,215000,21,,RUE PEIRESC,5680,83000,83137,Toulon,83,,,83137000CO0078,,,185,85.76,,,,,,,,,1,2,Appartement,87,3,,,,,,5.92944,43.126371
2023-1116996,2023-01-06,000001,Vente,90000,2,,RUE JACQUINOT,3775,83000,83137,Toulon,83,,,83137000AR0561,,,3,,,,,,,,,,1,2,Appartement,50,2,,,,,,5.943811,43.12759
2023-1117003,2023-01-19,000001,Vente,110000,22,,AV DU 15E CORPS,6075,83200,83137,Toulon,83,,,83137000CY0790,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.917445,43.128101
2023-1117003,2023-01-19,000001,Vente,110000,22,,AV DU 15E CORPS,6075,83200,83137,Toulon,83,,,83137000CY0790,,,5,,,,,,,,,,1,2,Appartement,62,3,,,,,,5.917445,43.128101
2023-1117003,2023-01-19,000001,Vente,110000,22,,AV DU 15E CORPS,6075,83200,83137,Toulon,83,,,83137000CY0790,,,19,,,,,,,,,,1,2,Appartement,67,3,,,,,,5.917445,43.128101
2023-1117003,2023-01-19,000001,Vente,110000,22,,AV DU 15E CORPS,6075,83200,83137,Toulon,83,,,83137000CY0790,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.917445,43.128101
2023-1117007,2023-01-19,000001,Vente,293700,305,,BD DU DOCTEUR CUNEO,2247,83000,83137,Toulon,83,,,83137000BX0174,,,27,,69,,,,,,,,2,2,Appartement,85,4,,,,,,5.93484,43.107283
2023-1117007,2023-01-19,000001,Vente,293700,305,,BD DU DOCTEUR CUNEO,2247,83000,83137,Toulon,83,,,83137000BX0174,,,27,,69,,,,,,,,2,3,Dépendance,,0,,,,,,5.93484,43.107283
2023-1117007,2023-01-19,000001,Vente,293700,305,,BD DU DOCTEUR CUNEO,2247,83000,83137,Toulon,83,,,83137000BX0174,,,27,,69,,,,,,,,2,3,Dépendance,,0,,,,,,5.93484,43.107283
2023-1117008,2023-01-06,000001,Vente,105080,215,,RUE JEAN JAURES,3895,83000,83137,Toulon,83,,,83137000CO0185,,,28,46.89,29,,30,,31,,,,4,2,Appartement,46,3,,,,,,5.929041,43.124632
2023-1117010,2023-01-04,000001,Vente,346200,1368,,CHE DE LA BARRE,0613,83000,83137,Toulon,83,,,83137000BH0135,,,1,73.23,,,,,,,,,1,2,Appartement,74,4,,,,,,5.96627,43.117738
2023-1117017,2023-01-13,000001,Vente,153000,256,,AV DE CLARET,1590,83000,83137,Toulon,83,,,83137000AN0291,,,20,80.3,59,,,,,,,,2,4,Local industriel. commercial ou assimilé,80,0,,,,,,5.924691,43.131063
2023-1117027,2023-01-13,000001,Vente,203000,689,,RUE GROIGNARD,3464,83200,83137,Toulon,83,,,83137000EH0127,,,13,67.1,7,,,,,,,,2,3,Dépendance,,0,,,,,,5.901192,43.145254
2023-1117027,2023-01-13,000001,Vente,203000,689,,RUE GROIGNARD,3464,83200,83137,Toulon,83,,,83137000EH0127,,,13,67.1,7,,,,,,,,2,2,Appartement,68,3,,,,,,5.901192,43.145254
2023-1117030,2023-01-19,000001,Vente,595814,28,,IMP AMBROISE THOMAS,0180,83100,83137,Toulon,83,,,83137000AR0261,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,795,5.9526,43.127331
2023-1117030,2023-01-19,000001,Vente,595814,28,,IMP AMBROISE THOMAS,0180,83100,83137,Toulon,83,,,83137000AR0261,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,795,5.9526,43.127331
2023-1117033,2023-01-17,000001,Vente,107000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,201,,9,48.66,,,,,,,2,3,Dépendance,,0,,,,,,5.97959,43.133322
2023-1117033,2023-01-17,000001,Vente,107000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,201,,9,48.66,,,,,,,2,2,Appartement,50,3,,,,,,5.97959,43.133322
2023-1117039,2023-01-19,000001,Vente,380000,12,B,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CO0254,,,10,,3,,4,,5,,6,,8,4,Local industriel. commercial ou assimilé,150,0,,,,,,5.928372,43.127446
2023-1117048,2023-01-13,000001,Vente,743760,6,,PAS MONTCALM,5270,83000,83137,Toulon,83,,,83137000BX0314,,,5,109.37,6,28.12,,,,,,,2,2,Appartement,135,4,,,,,,5.933609,43.11052
2023-1117049,2023-01-06,000001,Vente,119000,1628,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0366,,,57,,,,,,,,,,1,2,Appartement,43,2,,,,,,5.970436,43.122706
2023-1117049,2023-01-06,000001,Vente,119000,1628,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0366,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.970436,43.122706
2023-1117049,2023-01-06,000001,Vente,119000,1628,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0366,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.970436,43.122706
2023-1117052,2023-01-13,000001,Vente,25000,5,,RUE GORLIER,3410,83200,83137,Toulon,83,,,83137000CX0280,,,5,20.9,,,,,,,,,1,4,Local industriel. commercial ou assimilé,20,0,,,,,,5.9133,43.129403
2023-1117056,2023-01-17,000001,Vente en l'état futur d'achèvement,261360,,,,,,83137,Toulon,83,,,83137000CK0110,,,52,,,,,,,,,,1,,,,,,,,,,5.935744,43.125142
2023-1117056,2023-01-17,000001,Vente en l'état futur d'achèvement,261360,,,,,,83137,Toulon,83,,,83137000CK0110,,,1,,,,,,,,,,1,,,,,,,,,,5.935744,43.125142
2023-1117064,2023-01-20,000001,Vente,157000,25,,RUE AMIRAL NOMY,0248,83000,83137,Toulon,83,,,83137000BR0815,,,17,62.65,,,,,,,,,1,2,Appartement,61,3,,,,,,5.946397,43.118287
2023-1117064,2023-01-20,000001,Vente,157000,25,,RUE AMIRAL NOMY,0248,83000,83137,Toulon,83,,,83137000BR0815,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.946397,43.118287
2023-1117071,2023-01-19,000001,Vente en l'état futur d'achèvement,44000,289,,AV ANDRE LE CHATELIER,0305,83200,83137,Toulon,83,,,83137000DS0106,,,67,,,,,,,,,,1,,,,,,,,,,5.90193,43.138967
2023-1117071,2023-01-19,000001,Vente en l'état futur d'achèvement,44000,289,,AV ANDRE LE CHATELIER,0305,83200,83137,Toulon,83,,,83137000DS0106,,,56,,,,,,,,,,1,,,,,,,,,,5.90193,43.138967
2023-1117075,2023-01-24,000001,Vente,1010000,504,,AV EMILE FABRE,2580,83200,83137,Toulon,83,,,83137000AM0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1015,5.932747,43.137926
2023-1117075,2023-01-24,000001,Vente,1010000,504,,AV EMILE FABRE,2580,83200,83137,Toulon,83,,,83137000AM0061,,,,,,,,,,,,,0,1,Maison,192,7,S,sols,,,1015,5.932747,43.137926
2023-1117078,2023-01-10,000001,Vente,197500,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1212,,1223,,,,,,,,2,2,Appartement,68,4,,,,,,5.896769,43.135986
2023-1117078,2023-01-10,000001,Vente,197500,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1212,,1223,,,,,,,,2,3,Dépendance,,0,,,,,,5.896769,43.135986
2023-1117078,2023-01-10,000001,Vente,197500,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1378,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.896769,43.135986
2023-1117085,2023-01-11,000001,Vente,216100,52,,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CK0009,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.932229,43.126641
2023-1117085,2023-01-11,000001,Vente,216100,52,,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CK0009,,,2,,,,,,,,,,1,2,Appartement,60,2,,,,,,5.932229,43.126641
2023-1117086,2023-01-23,000001,Vente,162100,199,,AV VERT COTEAU,7125,83000,83137,Toulon,83,,,83137000AR0505,,,142,,34,,,,,,,,2,3,Dépendance,,0,,,,,,5.943632,43.125805
2023-1117086,2023-01-23,000001,Vente,162100,199,,AV VERT COTEAU,7125,83000,83137,Toulon,83,,,83137000AR0505,,,142,,34,,,,,,,,2,2,Appartement,58,3,,,,,,5.943632,43.125805
2023-1117109,2023-01-05,000001,Vente,77000,215,,AV DOCTEUR FONTAN,2270,83200,83137,Toulon,83,,,83137000CY0090,,,11,,,,,,,,,,1,2,Appartement,42,2,,,,,,5.918856,43.131783
2023-1117109,2023-01-05,000001,Vente,77000,215,,AV DOCTEUR FONTAN,2270,83200,83137,Toulon,83,,,83137000CY0090,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.918856,43.131783
2023-1117113,2023-01-18,000001,Vente,750000,,,PL NOEL BLACHE,5400,83000,83137,Toulon,83,,,83137000CK0122,,2,,,,,,,,,,,0,,,,,,,,,,5.936715,43.124262
2023-1117113,2023-01-18,000001,Vente,750000,1,A,RUE FRANCOIS FABIE,3010,83000,83137,Toulon,83,,,83137000CK0249,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,200,0,L,landes,,,312,5.936465,43.124608
2023-1117113,2023-01-18,000001,Vente,750000,,,,,,83137,Toulon,83,,,83137000CK0317,,14,,,,,,,,,,,0,,,,,,,,,,5.93645,43.124875
2023-1117129,2023-01-11,000001,Vente en l'état futur d'achèvement,228000,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,21,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1117129,2023-01-11,000001,Vente en l'état futur d'achèvement,228000,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,33,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1117143,2023-01-09,000001,Vente en l'état futur d'achèvement,214700,,,RUE DE MONTSERRAT,5315,83200,83137,Toulon,83,,,83137000EI0097,,,9,47.22,,,,,,,,,1,,,,,,,,,,5.887168,43.143791
2023-1117143,2023-01-09,000001,Vente en l'état futur d'achèvement,214700,,,RUE DE MONTSERRAT,5315,83200,83137,Toulon,83,,,83137000EI0097,,,75,,,,,,,,,,1,,,,,,,,,,5.887168,43.143791
2023-1117144,2023-01-19,000001,Vente,556350,60,,IMP CARRERA,1230,83000,83137,Toulon,83,,,83137000BP0723,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,354,5.960794,43.116781
2023-1117144,2023-01-19,000001,Vente,556350,60,,IMP CARRERA,1230,83000,83137,Toulon,83,,,83137000BP0723,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,354,5.960794,43.116781
2023-1117150,2023-01-10,000001,Vente en l'état futur d'achèvement,201213,,,RUE DE MONTSERRAT,5315,83200,83137,Toulon,83,,,83137000EI0097,,,41,,,,,,,,,,1,,,,,,,,,,5.887168,43.143791
2023-1117150,2023-01-10,000001,Vente en l'état futur d'achèvement,201213,,,RUE DE MONTSERRAT,5315,83200,83137,Toulon,83,,,83137000EI0097,,,17,39.66,,,,,,,,,1,,,,,,,,,,5.887168,43.143791
2023-1117152,2023-01-19,000001,Vente,331000,5,,RUE FELIX BANETTE,2805,83200,83137,Toulon,83,,,83137000CY0595,,,14,27.37,,,,,,,,,1,2,Appartement,23,1,,,,,,5.919351,43.1308
2023-1117152,2023-01-19,000001,Vente,331000,5,,RUE FELIX BANETTE,2805,83200,83137,Toulon,83,,,83137000CY0595,,,10,115.75,,,,,,,,,1,2,Appartement,65,3,,,,,,5.919351,43.1308
2023-1117152,2023-01-19,000001,Vente,331000,5,,RUE FELIX BANETTE,2805,83200,83137,Toulon,83,,,83137000CY0595,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.919351,43.1308
2023-1117157,2023-01-23,000001,Vente,90000,197,,AV BIR HAKEIM,0901,83200,83137,Toulon,83,,,83137000CX0475,,,28,,35,,,,,,,,2,3,Dépendance,,0,,,,,,5.910538,43.131042
2023-1117157,2023-01-23,000001,Vente,90000,197,,AV BIR HAKEIM,0901,83200,83137,Toulon,83,,,83137000CX0475,,,28,,35,,,,,,,,2,3,Dépendance,,0,,,,,,5.910538,43.131042
2023-1117157,2023-01-23,000001,Vente,90000,197,,AV BIR HAKEIM,0901,83200,83137,Toulon,83,,,83137000CX0475,,,28,,35,,,,,,,,2,2,Appartement,67,4,,,,,,5.910538,43.131042
2023-1117158,2023-01-24,000001,Vente,110000,23,,RUE AUGUSTIN DAUMAS,0525,83000,83137,Toulon,83,,,83137000CN0384,,,4,38.3,,,,,,,,,1,2,Appartement,35,2,,,,,,5.932547,43.121615
2023-1117164,2023-01-23,000001,Vente,98500,42,,RUE DES RIAUX,6220,83000,83137,Toulon,83,,,83137000CN0486,,,10,,,,,,,,,,1,2,Appartement,31,2,,,,,,5.93173,43.121595
2023-1117175,2023-01-16,000001,Vente,198000,836,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AZ0436,,,1052,77.22,,,,,,,,,1,2,Appartement,77,4,,,,,,5.982516,43.125691
2023-1117175,2023-01-16,000001,Vente,198000,836,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AZ0436,,,1121,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.982516,43.125691
2023-1117175,2023-01-16,000001,Vente,198000,836,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AZ0436,,,1093,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.982516,43.125691
2023-1117176,2023-01-16,000001,Vente,292000,67,,BD DES ALLOBROGES,0141,83000,83137,Toulon,83,,,83137000BR0037,,,2,70,,,,,,,,,1,2,Appartement,80,1,,,,,,5.948425,43.118944
2023-1117178,2023-01-17,000001,Vente,123870,385,,BD MARECHAL JOFFRE,4830,83100,83137,Toulon,83,,,83137000CH0243,,,3,,5,66.58,,,,,,,2,3,Dépendance,,0,,,,,,5.952847,43.123983
2023-1117178,2023-01-17,000001,Vente,123870,385,,BD MARECHAL JOFFRE,4830,83100,83137,Toulon,83,,,83137000CH0243,,,3,,5,66.58,,,,,,,2,2,Appartement,66,3,,,,,,5.952847,43.123983
2023-1117180,2023-01-20,000001,Vente,272850,627,,BD JEAN BAPTISTE ABEL,3815,83000,83137,Toulon,83,,,83137000BH0485,,,227,,,,,,,,,,1,2,Appartement,84,4,,,,,,5.968886,43.117868
2023-1117181,2023-01-20,000001,Vente,99000,115,,AV LEON JOUHAUX,4410,83200,83137,Toulon,83,,,83137000CW0460,,,137,65,157,,,,,,,,2,3,Dépendance,,0,,,,,,5.90541,43.12891
2023-1117181,2023-01-20,000001,Vente,99000,115,,AV LEON JOUHAUX,4410,83200,83137,Toulon,83,,,83137000CW0460,,,137,65,157,,,,,,,,2,2,Appartement,67,4,,,,,,5.90541,43.12891
2023-1117182,2023-01-16,000001,Vente,25000,245,,AV FRANCOIS CUZIN,3000,83000,83137,Toulon,83,,,83137000CI0092,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.944752,43.122634
2023-1117183,2023-01-20,000001,Vente,139000,18,,RUE HENRI SEILLON,3600,83000,83137,Toulon,83,,,83137000CM0358,,,37,67.2,,,,,,,,,1,2,Appartement,64,3,,,,,,5.932669,43.120651
2023-1117187,2023-01-24,000001,Vente,128000,293,,RUE HENRI POINCARE,3590,83000,83137,Toulon,83,,,83137000CD0381,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.941445,43.118858
2023-1117187,2023-01-24,000001,Vente,128000,293,,RUE HENRI POINCARE,3590,83000,83137,Toulon,83,,,83137000CD0381,,,120,42.18,,,,,,,,,1,2,Appartement,42,2,,,,,,5.941445,43.118858
2023-1117189,2023-01-25,000001,Vente,73000,2,,PL VINCENT RASPAIL,7260,83000,83137,Toulon,83,,,83137000CL0317,,,8,15.12,,,,,,,,,1,3,Dépendance,,0,,,,,,5.934355,43.122113
2023-1117189,2023-01-25,000001,Vente,73000,2,,PL VINCENT RASPAIL,7260,83000,83137,Toulon,83,,,83137000CL0317,,,9,17.4,,,,,,,,,1,2,Appartement,19,1,,,,,,5.934355,43.122113
2023-1117190,2023-01-17,000001,Vente,197500,366,,AV FRANCOIS CUZIN,3000,83000,83137,Toulon,83,,,83137000CD0332,,,208,80.15,49,,,,,,,,2,3,Dépendance,,0,,,,,,5.945859,43.122584
2023-1117190,2023-01-17,000001,Vente,197500,366,,AV FRANCOIS CUZIN,3000,83000,83137,Toulon,83,,,83137000CD0332,,,208,80.15,49,,,,,,,,2,3,Dépendance,,0,,,,,,5.945859,43.122584
2023-1117190,2023-01-17,000001,Vente,197500,366,,AV FRANCOIS CUZIN,3000,83000,83137,Toulon,83,,,83137000CD0332,,,208,80.15,49,,,,,,,,2,2,Appartement,78,4,,,,,,5.945859,43.122584
2023-1117191,2023-01-20,000001,Vente,370000,25,,RUE CASTILLON,1285,83000,83137,Toulon,83,,,83137000BV0181,,,1,63.47,,,,,,,,,1,2,Appartement,55,3,,,,,,5.939704,43.111026
2023-1117192,2023-01-03,000001,Vente,173000,2,,RUE DANIELLE CASANOVA,2067,83200,83137,Toulon,83,,,83137000DS0205,,,34,,42,,,,,,,,2,2,Appartement,54,3,,,,,,5.898427,43.134601
2023-1117192,2023-01-03,000001,Vente,173000,2,,RUE DANIELLE CASANOVA,2067,83200,83137,Toulon,83,,,83137000DS0205,,,34,,42,,,,,,,,2,3,Dépendance,,0,,,,,,5.898427,43.134601
2023-1117195,2023-01-19,000001,Vente,65000,42,,RUE BERTHIER,0865,83100,83137,Toulon,83,,,83137000CH0299,,,25,23.47,,,,,,,,,1,2,Appartement,20,1,,,,,,5.950375,43.124399
2023-1117199,2023-01-10,000001,Vente,80000,20,,RUE BAUDIN,0665,83000,83137,Toulon,83,,,83137000CL0351,,,8,21.7,,,,,,,,,1,2,Appartement,25,1,,,,,,5.933631,43.122479
2023-1117201,2023-01-09,000001,Vente,264000,9001,,APOLLON,A320,83000,83137,Toulon,83,,,83137000AN0281,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.927115,43.130887
2023-1117201,2023-01-09,000001,Vente,264000,128,,AV EMILE VINCENT,2590,83000,83137,Toulon,83,,,83137000AN0282,,,15,,35,,,,,,,,2,2,Appartement,94,5,,,,,,5.926612,43.131022
2023-1117201,2023-01-09,000001,Vente,264000,128,,AV EMILE VINCENT,2590,83000,83137,Toulon,83,,,83137000AN0282,,,15,,35,,,,,,,,2,3,Dépendance,,0,,,,,,5.926612,43.131022
2023-1117209,2023-01-19,000001,Vente,19000,108,,CHE DE LA CHARTREUSE,1490,83000,83137,Toulon,83,,,83137000BP0586,,,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.957979,43.117845
2023-1117227,2023-01-13,000001,Vente,275000,696,,CHE DE LA BARRE,0613,83000,83137,Toulon,83,,,83137000BH0539,,,61,,,,,,,,,,1,2,Appartement,59,3,,,,,,5.963062,43.120252
2023-1117227,2023-01-13,000001,Vente,275000,696,,CHE DE LA BARRE,0613,83000,83137,Toulon,83,,,83137000BH0539,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.963062,43.120252
2023-1117227,2023-01-13,000001,Vente,275000,696,,CHE DE LA BARRE,0613,83000,83137,Toulon,83,,,83137000BH0539,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.963062,43.120252
2023-1117233,2023-01-25,000001,Vente,28000,305,,RUE JEAN PHILIPPE RAMEAU,3943,83000,83137,Toulon,83,,,83137000BZ0165,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.942128,43.117324
2023-1117237,2023-01-16,000001,Vente,215000,78,,RUE VICTOR REYMONENQ,7185,83200,83137,Toulon,83,,,83137000CY0544,,,123,,156,81.19,,,,,,,2,2,Appartement,81,4,,,,,,5.919927,43.12796
2023-1117237,2023-01-16,000001,Vente,215000,78,,RUE VICTOR REYMONENQ,7185,83200,83137,Toulon,83,,,83137000CY0544,,,123,,156,81.19,,,,,,,2,3,Dépendance,,0,,,,,,5.919927,43.12796
2023-1117237,2023-01-16,000001,Vente,215000,69,,RUE VICTOR REYMONENQ,7185,83200,83137,Toulon,83,,,83137000CY0544,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.919927,43.12796
2023-1117244,2023-01-03,000001,Vente,535000,171,,IMP DE LA VALBOURDINE,7051,83200,83137,Toulon,83,,,83137000DE0179,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1028,5.920571,43.138026
2023-1117244,2023-01-03,000001,Vente,535000,171,,IMP DE LA VALBOURDINE,7051,83200,83137,Toulon,83,,,83137000DE0179,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,1028,5.920571,43.138026
2023-1117244,2023-01-03,000001,Vente,535000,171,,IMP DE LA VALBOURDINE,7051,83200,83137,Toulon,83,,,83137000DE0179,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1028,5.920571,43.138026
2023-1117250,2023-01-17,000001,Vente,148000,104,,BD DE LA ROSERAIE,6340,83100,83137,Toulon,83,,,83137000BE0347,,,14,,17,59.15,,,,,,,2,3,Dépendance,,0,,,,,,5.956397,43.123446
2023-1117250,2023-01-17,000001,Vente,148000,104,,BD DE LA ROSERAIE,6340,83100,83137,Toulon,83,,,83137000BE0347,,,14,,17,59.15,,,,,,,2,2,Appartement,59,3,,,,,,5.956397,43.123446
2023-1117255,2023-01-20,000001,Vente,490000,8,,RUE JEAN HENRI FABRE,3885,83000,83137,Toulon,83,,,83137000BP0116,,,,,,,,,,,,,0,2,Appartement,48,4,S,sols,,,240,5.958148,43.115309
2023-1117255,2023-01-20,000001,Vente,490000,8,,RUE JEAN HENRI FABRE,3885,83000,83137,Toulon,83,,,83137000BP0116,,,,,,,,,,,,,0,2,Appartement,40,3,S,sols,,,240,5.958148,43.115309
2023-1117255,2023-01-20,000001,Vente,490000,8,,RUE JEAN HENRI FABRE,3885,83000,83137,Toulon,83,,,83137000BP0116,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,240,5.958148,43.115309
2023-1117255,2023-01-20,000001,Vente,490000,8,,RUE JEAN HENRI FABRE,3885,83000,83137,Toulon,83,,,83137000BP0116,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,240,5.958148,43.115309
2023-1117255,2023-01-20,000001,Vente,490000,8,,RUE JEAN HENRI FABRE,3885,83000,83137,Toulon,83,,,83137000BP0116,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,240,5.958148,43.115309
2023-1117256,2023-01-16,000001,Vente,145000,847,,AV FRANCOIS NARDI,3025,83000,83137,Toulon,83,,,83137000BP0095,,,21,36.8,,,,,,,,,1,2,Appartement,37,2,,,,,,5.958735,43.116252
2023-1117258,2023-01-17,000001,Vente,105000,232,,RUE PILOTE PIERRE REBOUL,5815,83000,83137,Toulon,83,,,83137000BT0102,,,19,,3,53.1,,,,,,,2,2,Appartement,53,3,,,,,,5.944534,43.11271
2023-1117258,2023-01-17,000001,Vente,105000,232,,RUE PILOTE PIERRE REBOUL,5815,83000,83137,Toulon,83,,,83137000BT0102,,,19,,3,53.1,,,,,,,2,3,Dépendance,,0,,,,,,5.944534,43.11271
2023-1117267,2023-01-27,000001,Vente,916500,,,CHE DE LA BAUME,0680,83200,83137,Toulon,83,,,83137000DW0142,,,,,,,,,,,,,0,,,,,L,landes,,,269,5.910373,43.148334
2023-1117267,2023-01-27,000001,Vente,916500,686,B,CHE DE LA BAUME,0680,83200,83137,Toulon,83,,,83137000DW0396,,,,,,,,,,,,,0,1,Maison,165,4,J,jardins,POTAG,Jardin potager,2276,5.911228,43.148952
2023-1117267,2023-01-27,000001,Vente,916500,686,B,CHE DE LA BAUME,0680,83200,83137,Toulon,83,,,83137000DW0396,,,,,,,,,,,,,0,1,Maison,165,4,S,sols,,,500,5.911228,43.148952
2023-1117267,2023-01-27,000001,Vente,916500,686,B,CHE DE LA BAUME,0680,83200,83137,Toulon,83,,,83137000DW0396,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,5.911228,43.148952
2023-1117267,2023-01-27,000001,Vente,916500,686,B,CHE DE LA BAUME,0680,83200,83137,Toulon,83,,,83137000DW0396,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,2276,5.911228,43.148952
2023-1117274,2023-01-13,000001,Vente en l'état futur d'achèvement,130080,9,,CITE MONTETY,5304,83000,83137,Toulon,83,,,83137000CO0005,,,12100,,,,,,,,,,1,,,,,,,,,,5.930133,43.128898
2023-1117279,2023-01-03,000001,Vente,22000,9008,,RUE ROSSINI,6370,83000,83137,Toulon,83,,,83137000CI0222,,,218,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.946987,43.125216
2023-1117283,2023-01-06,000001,Vente,95000,65,,AV DE LA VICTOIRE DU 8 5 1945,7135,83000,83137,Toulon,83,,,83137000AN0278,,,12,,22,64.31,,,,,,,2,3,Dépendance,,0,,,,,,5.927397,43.130776
